,scaled_input_V1,scaled_input_V6,scaled_input_V10,scaled_input_V12,scaled_input_V13,scaled_input_V14,scaled_input_V15,scaled_input_target,origin_input_V1,origin_input_V6,origin_input_V10,origin_input_V12,origin_input_V13,origin_input_V14,origin_input_V15,origin_input_target,scaled_cf_V1,scaled_cf_V6,scaled_cf_V10,scaled_cf_V12,scaled_cf_V13,scaled_cf_V14,scaled_cf_V15,scaled_cf_target,origin_cf_V1,origin_cf_V6,origin_cf_V10,origin_cf_V12,origin_cf_V13,origin_cf_V14,origin_cf_V15,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.6,0.5,Y,40.0,75.00000000000007,16.0,259.0,1.0,504.79999999999995,29.0,Y,0.021326065063476562,Y,0.0,N
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.04075624290578888,0.5,0.560106134,0.0,0.0,0.0,Y,40.0,75.00000000000007,16.0,2175.091587652,1.0,-1.0,0.0,Y,0.015488147735595703,Y,0.0,N
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.7,Y,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,40.6,Y,0.01359105110168457,Y,0.0,N
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.61369242,0.787560244,0.5,0.06601340897369778,0.0,0.0,0.0,Y,64.0269315,63236.695196543995,16.0,259.0,1.0,-1.0,0.0,Y,0.016483068466186523,Y,0.0,N
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.04075624290578888,0.5,0.016310629,0.0,0.0,1.0,Y,40.0,75.00000000000007,16.0,66.252619262,1.0,-1.0,58.0,Y,0.016176939010620117,Y,0.0,N
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.039928584941354525,0.6046478,0.08200103145951522,1.0,0.0,0.0,N,29.0,5.000000000000122,19.139433999999998,321.0,43.0,-1.0,0.0,N,0.014189004898071289,Y,1.0,Y
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.8,0.0,0.0,N,29.0,5.000000000000122,3.0,321.0,34.6,-1.0,0.0,N,0.01690816879272461,Y,1.0,Y
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.8,0.0,0.0,N,29.0,5.000000000000122,3.0,321.0,34.6,-1.0,0.0,N,0.01522374153137207,Y,1.0,Y
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.184511291,0.06666666666666668,0.08200103145951522,0.8,0.0,0.0,N,29.0,12233.226947615998,3.0,321.0,34.6,-1.0,0.0,N,0.014474153518676758,Y,1.0,Y
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.039928584941354525,0.4611308,0.08200103145951522,0.9,0.0,0.0,N,29.0,5.000000000000122,14.833924,321.0,38.800000000000004,-1.0,0.0,N,0.018496036529541016,Y,1.0,Y
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.70049026,0.5666666666666667,0.049362218,0.047619047619047616,0.0,0.0,Y,39.0,55872.66422976,18.0,194.426681404,3.0,-1.0,0.0,Y,0.01832413673400879,N,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.64911977,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,Y,39.0,51527.95366751999,18.0,224.0,3.0,-1.0,0.0,Y,0.016029834747314453,N,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.916382593,0.5666666666666667,0.089794067,0.047619047619047616,0.0,0.0,Y,39.0,74131.97418556799,18.0,351.221391826,3.0,-1.0,0.0,Y,0.014999866485595703,N,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.4,Y,39.0,0.0,18.0,224.0,3.0,-1.0,23.200000000000003,Y,0.01685476303100586,N,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.0398694665153235,0.2022851,0.05698813821557504,0.047619047619047616,0.0,0.7,Y,39.0,0.0,7.068553,224.0,3.0,-1.0,40.6,Y,0.016397953033447266,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.4,Y,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,23.200000000000003,Y,0.014258146286010742,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.16,0.044882709042754446,0.5,0.057082431,0.07142857142857142,0.0,0.6,Y,30.0,423.9999999999998,16.0,224.36566741800002,4.0,-1.0,34.8,Y,0.0192263126373291,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.1,0.0,0.5,Y,30.0,423.9999999999998,16.0,298.0,5.2,-1.0,29.0,Y,0.02259516716003418,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.16,0.044882709042754446,0.5,0.736241139,0.07142857142857142,0.0,1.0,Y,30.0,423.9999999999998,16.0,2858.1431370419996,4.0,-1.0,58.0,Y,0.027165889739990234,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.75613806,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,Y,74.7103545,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,Y,0.017698049545288086,N,1.0,N
0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,0.0,28.0,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,0.0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.534787797,0.09523809523809523,0.3,0.0,Y,28.0,222.0000000000001,20.0,2076.9070767659996,5.0,251.89999999999998,0.0,Y,0.018228769302368164,Y,0.0,N
0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,0.0,28.0,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,0.0,0.13333333333333333,0.976431995,0.6333333333333333,0.25681934,0.09523809523809523,0.0,0.0,Y,28.0,79210.71240912,20.0,998.94540052,5.0,-1.0,0.0,Y,0.01517629623413086,Y,0.0,N
0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,0.0,28.0,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,0.0,0.13333333333333333,0.042494324631101026,0.0176293,0.59115749,0.09523809523809523,0.0,0.0,Y,28.0,222.0000000000001,1.528879,2295.5087462199995,5.0,-1.0,0.0,Y,0.017646074295043945,Y,0.0,N
