,scaled_input_fLength:,scaled_input_fWidth:,scaled_input_fSize:,scaled_input_fConc:,scaled_input_fConc1:,scaled_input_fAsym:,scaled_input_fM3Long:,scaled_input_fM3Trans:,scaled_input_fAlpha:,scaled_input_fDist:,scaled_input_target,origin_input_fLength:,origin_input_fWidth:,origin_input_fSize:,origin_input_fConc:,origin_input_fConc1:,origin_input_fAsym:,origin_input_fM3Long:,origin_input_fM3Trans:,origin_input_fAlpha:,origin_input_fDist:,origin_input_target,scaled_cf_fLength:,scaled_cf_fWidth:,scaled_cf_fSize:,scaled_cf_fConc:,scaled_cf_fConc1:,scaled_cf_fAsym:,scaled_cf_fM3Long:,scaled_cf_fM3Trans:,scaled_cf_fAlpha:,scaled_cf_fDist:,scaled_cf_target,origin_cf_fLength:,origin_cf_fWidth:,origin_cf_fSize:,origin_cf_fConc:,origin_cf_fConc1:,origin_cf_fAsym:,origin_cf_fM3Long:,origin_cf_fM3Trans:,origin_cf_fAlpha:,origin_cf_fDist:,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.08141688150872932,0.036298960145408024,0.2166173861620343,0.5267704899397522,0.4370975341605151,0.4922531326584843,0.6265243436915199,0.5227765338667417,0.5996322222222222,0.10972540980953245,1.0,31.142399999999995,9.3064,2.6739,0.4767,0.2786,-3.7894000000000205,21.094799999999992,-4.235900000000018,53.966899999999995,55.5175,1.0,0.08141688150872932,0.048947746861680894,0.21178499154465905,0.5267704899397522,0.4370975341605151,0.4922531326584843,0.6265243436915199,0.5188743727834045,0.6101113617236901,0.0841959392981683,N,31.142399999999995,12.54932123589147,2.6575568414040367,0.4767,0.2786,-3.7894000000000205,21.094799999999992,-5.741141858604679,54.9100225551321,42.89883416279575,N,0.25948214530944824,Y,1.0,Y
0,0.08141688150872932,0.036298960145408024,0.2166173861620343,0.5267704899397522,0.4370975341605151,0.4922531326584843,0.6265243436915199,0.5227765338667417,0.5996322222222222,0.10972540980953245,1.0,31.142399999999995,9.3064,2.6739,0.4767,0.2786,-3.7894000000000205,21.094799999999992,-4.235900000000018,53.966899999999995,55.5175,1.0,0.08141688150872932,0.0496492678227181,0.20483810708412636,0.5267704899397522,0.4370975341605151,0.4922531326584843,0.6265243436915199,0.5227765338667417,0.6050540196673868,0.08560201156391899,N,31.142399999999995,12.729178582924112,2.6340624781585156,0.4767,0.2786,-3.7894000000000205,21.094799999999992,-4.235900000000018,54.45486177006481,43.59382531259537,N,0.26224398612976074,Y,1.0,Y
0,0.08141688150872932,0.036298960145408024,0.2166173861620343,0.5267704899397522,0.4370975341605151,0.4922531326584843,0.6265243436915199,0.5227765338667417,0.5996322222222222,0.10972540980953245,1.0,31.142399999999995,9.3064,2.6739,0.4767,0.2786,-3.7894000000000205,21.094799999999992,-4.235900000000018,53.966899999999995,55.5175,1.0,0.07687748760620017,0.06235324746856441,0.22023198446436368,0.5267704899397522,0.4370975341605151,0.49731617347393214,0.6265243436915199,0.5227765338667417,0.5996322222222222,0.10972540980953245,N,29.644883457615997,15.986250292485481,2.686124571458478,0.4767,0.2786,0.8814936214730185,21.094799999999992,-4.235900000000018,53.966899999999995,55.5175,N,0.25591611862182617,Y,1.0,Y
0,0.08141688150872932,0.036298960145408024,0.2166173861620343,0.5267704899397522,0.4370975341605151,0.4922531326584843,0.6265243436915199,0.5227765338667417,0.5996322222222222,0.10972540980953245,1.0,31.142399999999995,9.3064,2.6739,0.4767,0.2786,-3.7894000000000205,21.094799999999992,-4.235900000000018,53.966899999999995,55.5175,1.0,0.08141688150872932,0.06067388414107719,0.2166173861620343,0.5267704899397522,0.4370975341605151,0.4977062455782049,0.6265243436915199,0.5227765338667417,0.5996322222222222,0.09332376280223262,N,31.142399999999995,15.555691763857652,2.6739,0.4767,0.2786,1.2413535100607658,21.094799999999992,-4.235900000000018,53.966899999999995,47.41052015986705,N,0.24276995658874512,Y,1.0,Y
0,0.08141688150872932,0.036298960145408024,0.2166173861620343,0.5267704899397522,0.4370975341605151,0.4922531326584843,0.6265243436915199,0.5227765338667417,0.5996322222222222,0.10972540980953245,1.0,31.142399999999995,9.3064,2.6739,0.4767,0.2786,-3.7894000000000205,21.094799999999992,-4.235900000000018,53.966899999999995,55.5175,1.0,0.07287854790236405,0.06279766028361018,0.21202339246133,0.5267704899397522,0.4370975341605151,0.49468852655697976,0.6265243436915199,0.5227765338667417,0.5996322222222222,0.10972540980953245,N,28.325659242428536,16.100189738832547,2.6583631133042185,0.4767,0.2786,-1.5426344215853462,21.094799999999992,-4.235900000000018,53.966899999999995,55.5175,N,0.23835015296936035,Y,1.0,Y
0,0.7240927753956959,0.5556474323470446,0.49958604376108806,0.13379561214050242,0.10334537458771792,0.28424359038145586,0.19851178745299397,0.8587929820086135,0.7923222222222223,0.6888939512630939,1.0,243.157,142.458,3.6309,0.131,0.0661,-195.688,-219.973,125.38100000000001,71.309,341.788,1.0,0.7240927753956959,0.5556474323470446,0.8623343405190977,-0.050113618061736115,0.009498989051456894,0.6081279396491963,0.7170165275611093,0.8587929820086135,0.7923222222222223,0.6888939512630939,N,243.157,142.458,4.857714739635589,-0.03078494980890926,0.006348006329062605,103.11056715234106,72.06235075213338,125.38100000000001,71.309,341.788,N,0.49411916732788086,Y,1.0,Y
0,0.7240927753956959,0.5556474323470446,0.49958604376108806,0.13379561214050242,0.10334537458771792,0.28424359038145586,0.19851178745299397,0.8587929820086135,0.7923222222222223,0.6888939512630939,1.0,243.157,142.458,3.6309,0.131,0.0661,-195.688,-219.973,125.38100000000001,71.309,341.788,1.0,0.33451994536672713,0.5556474323470446,0.9512512578189205,0.011429287873425564,-0.1727620861633118,0.28424359038145586,0.6738038001335943,0.8587929820086135,0.7923222222222223,0.6888939512630939,N,114.63945559683839,142.458,5.158431753943589,0.023354344542252468,-0.10969762026018062,-195.688,47.72381913404381,125.38100000000001,71.309,341.788,N,0.4826521873474121,Y,1.0,Y
0,0.7240927753956959,0.5556474323470446,0.49958604376108806,0.13379561214050242,0.10334537458771792,0.28424359038145586,0.19851178745299397,0.8587929820086135,0.7923222222222223,0.6888939512630939,1.0,243.157,142.458,3.6309,0.131,0.0661,-195.688,-219.973,125.38100000000001,71.309,341.788,1.0,0.7240927753956959,0.5556474323470446,0.8992217770971276,-0.06580712540868636,-0.17171402516824635,0.6821364611943657,0.636827468947855,0.8587929820086135,0.7923222222222223,0.6888939512630939,N,243.157,142.458,4.982468050142486,-0.04459052822202139,-0.10903031982462245,171.38691407912455,26.89778802562461,125.38100000000001,71.309,341.788,N,0.48388099670410156,Y,1.0,Y
0,0.7240927753956959,0.5556474323470446,0.49958604376108806,0.13379561214050242,0.10334537458771792,0.28424359038145586,0.19851178745299397,0.8587929820086135,0.7923222222222223,0.6888939512630939,1.0,243.157,142.458,3.6309,0.131,0.0661,-195.688,-219.973,125.38100000000001,71.309,341.788,1.0,0.4102549434926849,0.5556474323470446,0.9856357368386555,0.013524265933995819,-0.26897403436028394,0.7477858668729838,0.5710772729799864,0.8587929820086135,0.7923222222222223,0.6888939512630939,N,139.62393920110404,142.458,5.274720061988333,0.02519729674213612,-0.1709557676771928,231.95158290465722,-10.134431848574135,125.38100000000001,71.309,341.788,N,0.5989151000976562,Y,1.0,Y
0,0.7240927753956959,0.5556474323470446,0.49958604376108806,0.13379561214050242,0.10334537458771792,0.28424359038145586,0.19851178745299397,0.8587929820086135,0.7923222222222223,0.6888939512630939,1.0,243.157,142.458,3.6309,0.131,0.0661,-195.688,-219.973,125.38100000000001,71.309,341.788,1.0,0.7240927753956959,0.5556474323470446,0.9248322420043433,-0.20458139781957232,-0.031279653016361764,0.6057874061910317,0.6285421029740865,0.8587929820086135,0.7923222222222223,0.6888939512630939,N,243.157,142.458,5.06908264245869,-0.1666702556618778,-0.01961575507551754,100.95131479805829,22.231254489682875,125.38100000000001,71.309,341.788,N,0.5586721897125244,Y,1.0,Y
