,scaled_input_V1,scaled_input_V6,scaled_input_V10,scaled_input_V12,scaled_input_V13,scaled_input_V14,scaled_input_V15,scaled_input_target,origin_input_V1,origin_input_V6,origin_input_V10,origin_input_V12,origin_input_V13,origin_input_V14,origin_input_V15,origin_input_target,scaled_cf_V1,scaled_cf_V6,scaled_cf_V10,scaled_cf_V12,scaled_cf_V13,scaled_cf_V14,scaled_cf_V15,scaled_cf_target,origin_cf_V1,origin_cf_V6,origin_cf_V10,origin_cf_V12,origin_cf_V13,origin_cf_V14,origin_cf_V15,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.040759996056161804,0.5,0.06644762722890547,0.0,0.0,0.0,Y,40.0,75.31742644594054,16.0,260.6838983936954,1.0,-1.0,0.0,Y,0.357820987701416,Y,0.0,N
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.04075734356012035,0.5,0.06656605599190517,0.0,0.0,0.0,Y,40.0,75.0930889407383,16.0,261.1431651366082,1.0,-1.0,0.0,Y,0.11083698272705078,Y,0.0,N
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.040770999482289356,0.5,0.0664277819638786,0.0,0.0,0.0,Y,40.0,76.2480522141044,16.0,260.6069384559212,1.0,-1.0,0.0,Y,0.4064357280731201,Y,0.0,N
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.04077328264631908,0.5,0.0664484550708056,0.0,0.0,0.0,Y,40.0,76.44115309508253,16.0,260.68710876458414,1.0,-1.0,0.0,Y,0.3730440139770508,Y,0.0,N
0,0.29333333333333333,0.04075624290578888,0.5,0.06601340897369778,0.0,0.0,0.0,0.0,40.0,75.00000000000007,16.0,259.0,1.0,-1.0,0.0,0.0,0.29333333333333333,0.04076997789104344,0.5,0.0665328105421538,0.0,0.0,0.0,Y,40.0,76.16165011288972,16.0,261.0142392824725,1.0,-1.0,0.0,Y,0.13540124893188477,Y,0.0,N
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.040421063649953834,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,Y,29.0,46.651879258495256,3.0,321.0,1.0,-1.0,0.0,Y,0.35935211181640625,Y,1.0,N
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.040420401032123375,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,Y,29.0,46.59583769286636,3.0,321.0,1.0,-1.0,0.0,Y,0.34575891494750977,Y,1.0,N
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.040435283497280025,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,Y,29.0,47.8545370659552,3.0,321.0,1.0,-1.0,0.0,Y,0.3585209846496582,Y,1.0,N
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.0404439500930775,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,Y,29.0,48.58752307212272,3.0,321.0,1.0,-1.0,0.0,Y,0.4294090270996094,Y,1.0,N
0,0.1466666666666667,0.039928584941354525,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,1.0,29.0,5.000000000000122,3.0,321.0,1.0,-1.0,0.0,1.0,0.1466666666666667,0.040433577087775084,0.06666666666666668,0.08200103145951522,0.0,0.0,0.0,Y,29.0,47.71021577566531,3.0,321.0,1.0,-1.0,0.0,Y,0.3907036781311035,Y,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.041748077305039946,0.5666666666666667,0.061752169454501966,0.047619047619047616,0.014739059810695822,0.009236683791895517,Y,39.0,158.88538615105827,18.0,242.4749131445586,3.0,11.425027420416578,0.53572765992994,Y,0.19064617156982422,Y,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.0442499469510112,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.014472078349089876,0.012240274453223055,Y,39.0,370.4835133287229,18.0,224.0,3.0,11.199962048282766,0.7099359182869373,Y,0.19215893745422363,Y,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.04425347532739842,0.5701875244645499,0.05698813821557504,0.047619047619047616,0.014869322981231047,0.010228829602702355,Y,39.0,370.78192929004865,18.105625733936495,224.0,3.0,11.534839273177772,0.5932721169567367,Y,0.23627066612243652,Y,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.04263890641153715,0.5666666666666667,0.05470395505185142,0.047619047619047616,0.013518230369744252,0.009615522836616422,Y,39.0,234.2281486621657,18.0,215.1419376910798,3.0,10.395868201694404,0.5577003245237525,Y,0.1852409839630127,Y,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.0440982531751855,0.5666666666666667,0.06315787542421467,0.047619047619047616,0.013515019822088546,0.010319962622833127,Y,39.0,357.6538605444888,18.0,247.92624089510448,3.0,10.393161710020644,0.5985578321243213,Y,0.19680166244506836,Y,1.0,N
