,scaled_input_P1,scaled_input_P5p1,scaled_input_P6p2,scaled_input_P11p4,scaled_input_P14p9,scaled_input_P15p1,scaled_input_P15p3,scaled_input_P16p2,scaled_input_P18p2,scaled_input_P27p4,scaled_input_H2p2,scaled_input_H8p2,scaled_input_H10p1,scaled_input_H13p1,scaled_input_H18pA,scaled_input_H40p4,scaled_input_target,origin_input_P1,origin_input_P5p1,origin_input_P6p2,origin_input_P11p4,origin_input_P14p9,origin_input_P15p1,origin_input_P15p3,origin_input_P16p2,origin_input_P18p2,origin_input_P27p4,origin_input_H2p2,origin_input_H8p2,origin_input_H10p1,origin_input_H13p1,origin_input_H18pA,origin_input_H40p4,origin_input_target,scaled_cf_P1,scaled_cf_P5p1,scaled_cf_P6p2,scaled_cf_P11p4,scaled_cf_P14p9,scaled_cf_P15p1,scaled_cf_P15p3,scaled_cf_P16p2,scaled_cf_P18p2,scaled_cf_P27p4,scaled_cf_H2p2,scaled_cf_H8p2,scaled_cf_H10p1,scaled_cf_H13p1,scaled_cf_H18pA,scaled_cf_H40p4,scaled_cf_target,origin_cf_P1,origin_cf_P5p1,origin_cf_P6p2,origin_cf_P11p4,origin_cf_P14p9,origin_cf_P15p1,origin_cf_P15p3,origin_cf_P16p2,origin_cf_P18p2,origin_cf_P27p4,origin_cf_H2p2,origin_cf_H8p2,origin_cf_H10p1,origin_cf_H13p1,origin_cf_H18pA,origin_cf_H40p4,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.760149,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,1.0,0.341486,0.023861,0.6,N,2565.0,0.436647,0.009357,0.197271,0.15917,0.789084864491,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,1.0,0.341486,0.023861,0.6,N,0.053015947341918945,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.0,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.9,N,2565.0,0.436647,0.009357,0.197271,0.0,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.9,N,0.01873493194580078,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.413692,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.2,0.6,N,2565.0,0.436647,0.009357,0.197271,0.15917,0.484424783428,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.2,0.6,N,0.018197059631347656,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,1.0,0.341486,0.023861,0.6,N,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,1.0,0.341486,0.023861,0.6,N,0.018620014190673828,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.0,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,N,2565.0,0.436647,0.009357,0.197271,0.0,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,N,0.017812013626098633,Y,1.0,Y
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.52308588561,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.5,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,Y,3830331.782532362,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.1952595,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,Y,0.018391132354736328,N,1.0,N
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.94872789695,0.85168524,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,Y,6947120.949090192,0.74954544860356,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,Y,0.017914295196533203,N,1.0,N
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.006912063540619674,0.4062484030338647,0.02187,0.4,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.709994,0.136044,0.542948,Y,50618.0,0.479335,0.02187,0.3434096,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.709994,0.136044,0.542948,Y,0.01730513572692871,N,1.0,N
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.9,0.018297,0.8935392573612254,0.353081,0.136044,0.4,Y,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.8641197,0.018297,0.893886,0.353081,0.136044,0.4,Y,0.018503904342651367,N,1.0,N
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.006912063540619674,0.4062484030338647,0.02187,0.7,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,Y,50618.0,0.479335,0.02187,0.6009667999999999,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,Y,0.017522096633911133,N,1.0,N
