,scaled_input_MedInc,scaled_input_HouseAge,scaled_input_AveRooms,scaled_input_AveBedrms,scaled_input_Population,scaled_input_AveOccup,scaled_input_Latitude,scaled_input_Longitude,scaled_input_target,origin_input_MedInc,origin_input_HouseAge,origin_input_AveRooms,origin_input_AveBedrms,origin_input_Population,origin_input_AveOccup,origin_input_Latitude,origin_input_Longitude,origin_input_target,scaled_cf_MedInc,scaled_cf_HouseAge,scaled_cf_AveRooms,scaled_cf_AveBedrms,scaled_cf_Population,scaled_cf_AveOccup,scaled_cf_Latitude,scaled_cf_Longitude,scaled_cf_target,origin_cf_MedInc,origin_cf_HouseAge,origin_cf_AveRooms,origin_cf_AveBedrms,origin_cf_Population,origin_cf_AveOccup,origin_cf_Latitude,origin_cf_Longitude,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,Y,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,29.675037145614624,Y,Y,Y
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,Y,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,29.72645378112793,Y,Y,Y
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,Y,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,29.73986005783081,Y,Y,Y
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,Y,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,29.69653582572937,Y,Y,Y
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,Y,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,29.787748098373413,Y,Y,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,Y,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,29.778756141662598,Y,Y,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,Y,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,29.809518098831177,Y,Y,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,Y,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,29.786109924316406,Y,Y,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,Y,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,31.0225567817688,Y,Y,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,Y,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,15.000101,52.000004,132.53334,34.066666,28566.0,1243.3334,41.95,-114.31,N,30.239907026290894,Y,Y,Y
