,scaled_input_date,scaled_input_period,scaled_input_nswprice,scaled_input_nswdemand,scaled_input_vicprice,scaled_input_vicdemand,scaled_input_transfer,scaled_input_target,origin_input_date,origin_input_period,origin_input_nswprice,origin_input_nswdemand,origin_input_vicprice,origin_input_vicdemand,origin_input_transfer,origin_input_target,scaled_cf_date,scaled_cf_period,scaled_cf_nswprice,scaled_cf_nswdemand,scaled_cf_vicprice,scaled_cf_vicdemand,scaled_cf_transfer,scaled_cf_target,origin_cf_date,origin_cf_period,origin_cf_nswprice,origin_cf_nswdemand,origin_cf_vicprice,origin_cf_vicdemand,origin_cf_transfer,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.460865,0.723404,0.1420737807333242,0.606665,0.009412,0.438374,0.4266120801366956,1.0,0.460865,0.723404,0.136904,0.606665,0.009412,0.438374,0.409211,1.0,0.4262009815359849,0.723404,0.08365026767655415,0.570547874840576,-0.0024803072617206514,0.438374,0.4266120801366956,N,0.4262009815359849,0.723404,0.0806064017363397,0.570547874840576,-0.0024803072617206514,0.438374,0.409211,N,0.5126938819885254,Y,1.0,Y
0,0.460865,0.723404,0.1420737807333242,0.606665,0.009412,0.438374,0.4266120801366956,1.0,0.460865,0.723404,0.136904,0.606665,0.009412,0.438374,0.409211,1.0,0.4266829425813166,0.723404,0.07336299929762839,0.606665,-0.0014207177874773855,0.438374,0.4266120801366956,N,0.4266829425813166,0.723404,0.0706934664791863,0.606665,-0.0014207177874773855,0.438374,0.409211,N,0.5379879474639893,Y,1.0,Y
0,0.460865,0.723404,0.1420737807333242,0.606665,0.009412,0.438374,0.4266120801366956,1.0,0.460865,0.723404,0.136904,0.606665,0.009412,0.438374,0.409211,1.0,0.43722421114533094,0.723404,0.07211424658720146,0.606665,-0.012745048905355005,0.438374,0.4266120801366956,N,0.43722421114533094,0.723404,0.06949015338238639,0.606665,-0.012745048905355005,0.438374,0.409211,N,0.5678079128265381,Y,1.0,Y
0,0.460865,0.723404,0.1420737807333242,0.606665,0.009412,0.438374,0.4266120801366956,1.0,0.460865,0.723404,0.136904,0.606665,0.009412,0.438374,0.409211,1.0,0.43320161880267466,0.723404,0.07007106973595208,0.606665,-0.012923264504790422,0.438374,0.4266120801366956,N,0.43320161880267466,0.723404,0.06752132365040026,0.606665,-0.012923264504790422,0.438374,0.409211,N,0.5570261478424072,Y,1.0,Y
0,0.460865,0.723404,0.1420737807333242,0.606665,0.009412,0.438374,0.4266120801366956,1.0,0.460865,0.723404,0.136904,0.606665,0.009412,0.438374,0.409211,1.0,0.4277725363115907,0.723404,0.07258202621185512,0.606665,-0.0032494470826755738,0.438374,0.4266120801366956,N,0.4277725363115907,0.723404,0.06994091144205815,0.606665,-0.0032494470826755738,0.438374,0.409211,N,0.5254852771759033,Y,1.0,Y
0,0.013053,1.0,0.05006890740256451,0.534216,0.003467,0.422915,0.43255550655695146,1.0,0.013053,1.0,0.048247,0.534216,0.003467,0.422915,0.414912,1.0,0.013053,1.0,0.04986706157997887,0.534216,0.0035298512104288003,0.422915,0.43255550655695146,N,0.013053,1.0,0.0480524989432066,0.534216,0.0035298512104288003,0.422915,0.414912,N,0.19186162948608398,Y,1.0,Y
0,0.013053,1.0,0.05006890740256451,0.534216,0.003467,0.422915,0.43255550655695146,1.0,0.013053,1.0,0.048247,0.534216,0.003467,0.422915,0.414912,1.0,0.013053,1.0,0.049876646412004684,0.534216,0.003478417602551151,0.4228233840367273,0.43255550655695146,N,0.013053,1.0,0.048061735002364665,0.534216,0.003478417602551151,0.4228233840367273,0.414912,N,0.1953449249267578,Y,1.0,Y
0,0.013053,1.0,0.05006890740256451,0.534216,0.003467,0.422915,0.43255550655695146,1.0,0.013053,1.0,0.048247,0.534216,0.003467,0.422915,0.414912,1.0,0.013053,1.0,0.049879224801765466,0.534216,0.0034439915842306825,0.422915,0.43255550655695146,N,0.013053,1.0,0.04806421956967883,0.534216,0.0034439915842306825,0.422915,0.414912,N,0.1837317943572998,Y,1.0,Y
0,0.013053,1.0,0.05006890740256451,0.534216,0.003467,0.422915,0.43255550655695146,1.0,0.013053,1.0,0.048247,0.534216,0.003467,0.422915,0.414912,1.0,0.013053,1.0,0.04987591871626409,0.534216,0.0034897424567013795,0.422915,0.43255550655695146,N,0.013053,1.0,0.04806103378601668,0.534216,0.0034897424567013795,0.422915,0.414912,N,0.18228602409362793,Y,1.0,Y
0,0.013053,1.0,0.05006890740256451,0.534216,0.003467,0.422915,0.43255550655695146,1.0,0.013053,1.0,0.048247,0.534216,0.003467,0.422915,0.414912,1.0,0.013053,1.0,0.04987239862310143,0.534216,0.0035079066788693317,0.422915,0.43255550655695146,N,0.013053,1.0,0.04805764178200402,0.534216,0.0035079066788693317,0.422915,0.414912,N,0.19480204582214355,Y,1.0,Y
