,scaled_input_RevolvingUtilizationOfUnsecuredLines,scaled_input_age,scaled_input_NumberOfTime30-59DaysPastDueNotWorse,scaled_input_DebtRatio,scaled_input_MonthlyIncome,scaled_input_NumberOfOpenCreditLinesAndLoans,scaled_input_NumberOfTimes90DaysLate,scaled_input_NumberRealEstateLoansOrLines,scaled_input_NumberOfTime60-89DaysPastDueNotWorse,scaled_input_NumberOfDependents,scaled_input_target,origin_input_RevolvingUtilizationOfUnsecuredLines,origin_input_age,origin_input_NumberOfTime30-59DaysPastDueNotWorse,origin_input_DebtRatio,origin_input_MonthlyIncome,origin_input_NumberOfOpenCreditLinesAndLoans,origin_input_NumberOfTimes90DaysLate,origin_input_NumberRealEstateLoansOrLines,origin_input_NumberOfTime60-89DaysPastDueNotWorse,origin_input_NumberOfDependents,origin_input_target,scaled_cf_RevolvingUtilizationOfUnsecuredLines,scaled_cf_age,scaled_cf_NumberOfTime30-59DaysPastDueNotWorse,scaled_cf_DebtRatio,scaled_cf_MonthlyIncome,scaled_cf_NumberOfOpenCreditLinesAndLoans,scaled_cf_NumberOfTimes90DaysLate,scaled_cf_NumberRealEstateLoansOrLines,scaled_cf_NumberOfTime60-89DaysPastDueNotWorse,scaled_cf_NumberOfDependents,scaled_cf_target,origin_cf_RevolvingUtilizationOfUnsecuredLines,origin_cf_age,origin_cf_NumberOfTime30-59DaysPastDueNotWorse,origin_cf_DebtRatio,origin_cf_MonthlyIncome,origin_cf_NumberOfOpenCreditLinesAndLoans,origin_cf_NumberOfTimes90DaysLate,origin_cf_NumberRealEstateLoansOrLines,origin_cf_NumberOfTime60-89DaysPastDueNotWorse,origin_cf_NumberOfDependents,origin_cf_target,running_time,Found,ground_truth,prediction
0,3.6865245727272725e-05,0.20512820512820512,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.811035406,37.0,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,1.0,3.6865245727272725e-05,0.52149075,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,0.811035406,61.6762785,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,N,0.02451801300048828,Y,1.0,Y
0,3.6865245727272725e-05,0.20512820512820512,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.811035406,37.0,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,1.0,3.6865245727272725e-05,0.75401144,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,0.811035406,79.81289231999999,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,N,0.02381420135498047,Y,1.0,Y
0,3.6865245727272725e-05,0.20512820512820512,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.811035406,37.0,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,1.0,0.7435452086,0.20512820512820512,0.0,1.4647191906683179e-05,0.48,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,16357.9945892,37.0,0.0,0.366663155,120000.0,9.0,0.0,2.0,0.0,2.0,N,0.023089885711669922,Y,1.0,Y
0,3.6865245727272725e-05,0.20512820512820512,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.811035406,37.0,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,1.0,3.6865245727272725e-05,0.89432686,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,0.811035406,90.75749508,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,N,0.025233030319213867,Y,1.0,Y
0,3.6865245727272725e-05,0.20512820512820512,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.811035406,37.0,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,1.0,0.7425522573,0.96757883,0.0,1.4647191906683179e-05,0.03796,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,16336.1496606,96.47114874,0.0,0.366663155,9490.0,9.0,0.0,2.0,0.0,2.0,N,0.02413487434387207,Y,1.0,Y
0,4.231160527272727e-05,0.23076923076923078,0.01020408163265306,3.564832792713618e-05,0.0136,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.930855316,39.0,1.0,0.892384593,3400.0,9.0,0.0,2.0,0.0,2.0,1.0,4.231160527272727e-05,0.92554531,0.01020408163265306,0.4,0.0136,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,0.930855316,93.19253418,1.0,10013.2,3400.0,9.0,0.0,2.0,0.0,2.0,N,0.02262282371520996,Y,1.0,Y
0,4.231160527272727e-05,0.23076923076923078,0.01020408163265306,3.564832792713618e-05,0.0136,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.930855316,39.0,1.0,0.892384593,3400.0,9.0,0.0,2.0,0.0,2.0,1.0,4.231160527272727e-05,0.7848964,0.01020408163265306,1.0,0.0136,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,0.930855316,82.2219192,1.0,25033.0,3400.0,9.0,0.0,2.0,0.0,2.0,N,0.02163100242614746,Y,1.0,Y
0,4.231160527272727e-05,0.23076923076923078,0.01020408163265306,3.564832792713618e-05,0.0136,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.930855316,39.0,1.0,0.892384593,3400.0,9.0,0.0,2.0,0.0,2.0,1.0,0.4649685249,0.23076923076923078,0.01020408163265306,3.564832792713618e-05,0.56,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,10229.307547800001,39.0,1.0,0.892384593,140000.00000000003,9.0,0.0,2.0,0.0,2.0,N,0.022737979888916016,Y,1.0,Y
0,4.231160527272727e-05,0.23076923076923078,0.01020408163265306,3.564832792713618e-05,0.0136,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.930855316,39.0,1.0,0.892384593,3400.0,9.0,0.0,2.0,0.0,2.0,1.0,0.2324796975,0.23076923076923078,0.01020408163265306,3.564832792713618e-05,0.77,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,N,5114.553345,39.0,1.0,0.892384593,192500.0,9.0,0.0,2.0,0.0,2.0,N,0.0215299129486084,Y,1.0,Y
0,4.231160527272727e-05,0.23076923076923078,0.01020408163265306,3.564832792713618e-05,0.0136,0.17307692307692307,0.0,0.06896551724137931,0.0,0.25,1.0,0.930855316,39.0,1.0,0.892384593,3400.0,9.0,0.0,2.0,0.0,2.0,1.0,4.231160527272727e-05,0.73370996,0.01020408163265306,0.6,0.0136,0.17307692307692307,0.0,0.06896551724137931,0.0,1.1,N,0.930855316,78.22937688,1.0,15019.8,3400.0,9.0,0.0,2.0,0.0,8.8,N,0.024641990661621094,Y,1.0,Y
0,8.634636727272726e-06,0.0641025641025641,0.0,3.9851434506451484e-05,0.01,0.11538461538461539,0.0,0.06896551724137931,0.0,0.0,0.0,0.189962008,26.0,0.0,0.99760096,2500.0,6.0,0.0,2.0,0.0,0.0,0.0,8.634636727272726e-06,0.0641025641025641,0.0,0.6,0.01,0.11538461538461539,0.0,0.9,0.0,0.0,Y,0.189962008,26.0,0.0,15019.8,2500.0,6.0,0.0,26.1,0.0,0.0,Y,0.024877071380615234,Y,0.0,N
0,8.634636727272726e-06,0.0641025641025641,0.0,3.9851434506451484e-05,0.01,0.11538461538461539,0.0,0.06896551724137931,0.0,0.0,0.0,0.189962008,26.0,0.0,0.99760096,2500.0,6.0,0.0,2.0,0.0,0.0,0.0,8.634636727272726e-06,0.0641025641025641,0.0,3.9851434506451484e-05,0.01,0.11538461538461539,0.0,0.06896551724137931,0.3,0.0,Y,0.189962008,26.0,0.0,0.99760096,2500.0,6.0,0.0,2.0,29.400000000000002,0.0,Y,0.023818016052246094,Y,0.0,N
0,8.634636727272726e-06,0.0641025641025641,0.0,3.9851434506451484e-05,0.01,0.11538461538461539,0.0,0.06896551724137931,0.0,0.0,0.0,0.189962008,26.0,0.0,0.99760096,2500.0,6.0,0.0,2.0,0.0,0.0,0.0,8.634636727272726e-06,0.0641025641025641,0.0,3.9851434506451484e-05,0.36,0.11538461538461539,0.0,0.06896551724137931,0.8,0.0,Y,0.189962008,26.0,0.0,0.99760096,90000.0,6.0,0.0,2.0,78.4,0.0,Y,0.023471832275390625,Y,0.0,N
0,8.634636727272726e-06,0.0641025641025641,0.0,3.9851434506451484e-05,0.01,0.11538461538461539,0.0,0.06896551724137931,0.0,0.0,0.0,0.189962008,26.0,0.0,0.99760096,2500.0,6.0,0.0,2.0,0.0,0.0,0.0,0.2601155008,0.0641025641025641,0.0,3.9851434506451484e-05,0.01,0.11538461538461539,0.6,0.06896551724137931,0.0,0.0,Y,5722.5410176000005,26.0,0.0,0.99760096,2500.0,6.0,58.800000000000004,2.0,0.0,0.0,Y,0.022357940673828125,Y,0.0,N
0,8.634636727272726e-06,0.0641025641025641,0.0,3.9851434506451484e-05,0.01,0.11538461538461539,0.0,0.06896551724137931,0.0,0.0,0.0,0.189962008,26.0,0.0,0.99760096,2500.0,6.0,0.0,2.0,0.0,0.0,0.0,8.634636727272726e-06,0.0641025641025641,0.0,1.1,0.01,0.377790512,0.0,0.06896551724137931,0.0,0.0,Y,0.189962008,26.0,0.0,27536.300000000003,2500.0,19.645106624,0.0,2.0,0.0,0.0,Y,0.02238774299621582,Y,0.0,N
0,4.4281098409090906e-05,0.43589743589743585,0.01020408163265306,2.2578505652538646e-05,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,1.0,0.974184165,55.0,1.0,0.565207732,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,1.0,0.2472917367,0.43589743589743585,0.01020408163265306,2.2578505652538646e-05,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,N,5440.4182074,55.0,1.0,0.565207732,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,N,0.023786067962646484,Y,1.0,Y
0,4.4281098409090906e-05,0.43589743589743585,0.01020408163265306,2.2578505652538646e-05,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,1.0,0.974184165,55.0,1.0,0.565207732,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,1.0,4.4281098409090906e-05,0.43589743589743585,0.0,2.2578505652538646e-05,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.6,N,0.974184165,55.0,0.0,0.565207732,4500.0,7.000000000000001,0.0,2.0,0.0,4.8,N,0.0245969295501709,Y,1.0,Y
0,4.4281098409090906e-05,0.43589743589743585,0.01020408163265306,2.2578505652538646e-05,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,1.0,0.974184165,55.0,1.0,0.565207732,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,1.0,4.4281098409090906e-05,0.43589743589743585,0.01020408163265306,0.6,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,N,0.974184165,55.0,1.0,15019.8,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,N,0.023618221282958984,Y,1.0,Y
0,4.4281098409090906e-05,0.43589743589743585,0.01020408163265306,2.2578505652538646e-05,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,1.0,0.974184165,55.0,1.0,0.565207732,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,1.0,0.9771771588,0.43589743589743585,0.01020408163265306,2.2578505652538646e-05,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,N,21497.8974936,55.0,1.0,0.565207732,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,N,0.023130178451538086,Y,1.0,Y
0,4.4281098409090906e-05,0.43589743589743585,0.01020408163265306,2.2578505652538646e-05,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,1.0,0.974184165,55.0,1.0,0.565207732,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,1.0,0.907164079,0.43589743589743585,0.01020408163265306,1.1,0.018,0.13461538461538464,0.0,0.06896551724137931,0.0,0.0,N,19957.609738,55.0,1.0,27536.300000000003,4500.0,7.000000000000001,0.0,2.0,0.0,0.0,N,0.02412581443786621,Y,1.0,Y
0,1.4940663636363634e-07,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.3269230769230769,0.0,0.034482758620689655,0.0,0.25,0.0,0.003286946,42.99999999999999,0.0,0.168156908,3466.0,17.0,0.0,1.0,0.0,2.0,0.0,1.4940663636363634e-07,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.843107475,0.8,0.034482758620689655,0.0,0.25,Y,0.003286946,42.99999999999999,0.0,0.168156908,3466.0,43.8415887,78.4,1.0,0.0,2.0,Y,0.023144006729125977,Y,0.0,N
0,1.4940663636363634e-07,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.3269230769230769,0.0,0.034482758620689655,0.0,0.25,0.0,0.003286946,42.99999999999999,0.0,0.168156908,3466.0,17.0,0.0,1.0,0.0,2.0,0.0,1.4940663636363634e-07,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.3269230769230769,0.0,0.3,0.0,0.25,N,0.003286946,42.99999999999999,0.0,0.168156908,3466.0,17.0,0.0,8.7,0.0,2.0,N,0.02486133575439453,N,0.0,N
0,1.4940663636363634e-07,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.3269230769230769,0.0,0.034482758620689655,0.0,0.25,0.0,0.003286946,42.99999999999999,0.0,0.168156908,3466.0,17.0,0.0,1.0,0.0,2.0,0.0,1.4940663636363634e-07,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.3269230769230769,0.0,1.0,0.0,0.25,Y,0.003286946,42.99999999999999,0.0,0.168156908,3466.0,17.0,0.0,29.0,0.0,2.0,Y,0.023597002029418945,Y,0.0,N
0,1.4940663636363634e-07,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.3269230769230769,0.0,0.034482758620689655,0.0,0.25,0.0,0.003286946,42.99999999999999,0.0,0.168156908,3466.0,17.0,0.0,1.0,0.0,2.0,0.0,1.4940663636363634e-07,0.282051282051282,0.6,6.717409339671633e-06,0.013864,0.3269230769230769,1.1,0.034482758620689655,0.0,0.25,Y,0.003286946,42.99999999999999,58.800000000000004,0.168156908,3466.0,17.0,107.80000000000001,1.0,0.0,2.0,Y,0.02438807487487793,Y,0.0,N
0,1.4940663636363634e-07,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.3269230769230769,0.0,0.034482758620689655,0.0,0.25,0.0,0.003286946,42.99999999999999,0.0,0.168156908,3466.0,17.0,0.0,1.0,0.0,2.0,0.0,0.8796396809,0.282051282051282,0.0,6.717409339671633e-06,0.013864,0.095963594,0.0,0.034482758620689655,0.0,0.25,Y,19352.072979800003,42.99999999999999,0.0,0.168156908,3466.0,4.990106888,0.0,1.0,0.0,2.0,Y,0.022830963134765625,Y,0.0,N
0,4.545454090909091e-05,0.38461538461538464,0.01020408163265306,0.0,0.024716,0.038461538461538464,0.0,0.0,0.01020408163265306,0.0,1.0,0.9999999,51.0,1.0,0.0,6179.0,2.0,0.0,0.0,1.0,0.0,1.0,0.2876601746,0.89896895,0.01020408163265306,0.0,0.024716,0.607283008,0.0,0.0,0.01020408163265306,0.0,N,6328.5238412,91.1195781,1.0,0.0,6179.0,31.578716416,0.0,0.0,1.0,0.0,N,0.024148941040039062,Y,1.0,Y
0,4.545454090909091e-05,0.38461538461538464,0.01020408163265306,0.0,0.024716,0.038461538461538464,0.0,0.0,0.01020408163265306,0.0,1.0,0.9999999,51.0,1.0,0.0,6179.0,2.0,0.0,0.0,1.0,0.0,1.0,4.545454090909091e-05,0.79324179,0.01020408163265306,0.1,0.024716,0.038461538461538464,0.0,0.0,0.01020408163265306,0.0,N,0.9999999,82.87285962,1.0,2503.3,6179.0,2.0,0.0,0.0,1.0,0.0,N,0.0232088565826416,Y,1.0,Y
0,4.545454090909091e-05,0.38461538461538464,0.01020408163265306,0.0,0.024716,0.038461538461538464,0.0,0.0,0.01020408163265306,0.0,1.0,0.9999999,51.0,1.0,0.0,6179.0,2.0,0.0,0.0,1.0,0.0,1.0,4.545454090909091e-05,0.9660789,0.01020408163265306,0.0,0.024716,0.038461538461538464,0.0,0.0,0.01020408163265306,0.6,N,0.9999999,96.35415420000001,1.0,0.0,6179.0,2.0,0.0,0.0,1.0,4.8,N,0.022053956985473633,Y,1.0,Y
0,4.545454090909091e-05,0.38461538461538464,0.01020408163265306,0.0,0.024716,0.038461538461538464,0.0,0.0,0.01020408163265306,0.0,1.0,0.9999999,51.0,1.0,0.0,6179.0,2.0,0.0,0.0,1.0,0.0,1.0,4.545454090909091e-05,0.92600233,0.01020408163265306,0.0,0.024716,0.038461538461538464,0.0,0.0,0.01020408163265306,0.6,N,0.9999999,93.22818174,1.0,0.0,6179.0,2.0,0.0,0.0,1.0,4.8,N,0.021841049194335938,Y,1.0,Y
0,4.545454090909091e-05,0.38461538461538464,0.01020408163265306,0.0,0.024716,0.038461538461538464,0.0,0.0,0.01020408163265306,0.0,1.0,0.9999999,51.0,1.0,0.0,6179.0,2.0,0.0,0.0,1.0,0.0,1.0,0.1665143989,0.38461538461538464,0.01020408163265306,0.0,0.024716,0.038461538461538464,0.0,0.0,0.0,0.0,N,3663.3167758000004,51.0,1.0,0.0,6179.0,2.0,0.0,0.0,0.0,0.0,N,0.02318429946899414,Y,1.0,Y
0,3.984734249999999e-05,0.48717948717948717,0.0,1.5980382734790078e-05,0.021664,0.2692307692307693,0.0,0.0,0.0,0.0,1.0,0.8766415349999999,59.0,0.0,0.40003692100000005,5416.0,14.000000000000002,0.0,0.0,0.0,0.0,1.0,3.984734249999999e-05,0.48717948717948717,0.0,1.5980382734790078e-05,0.021664,0.462806987,0.0,0.0,0.0,0.0,N,0.8766415349999999,59.0,0.0,0.40003692100000005,5416.0,24.065963324,0.0,0.0,0.0,0.0,N,0.022377967834472656,Y,1.0,Y
0,3.984734249999999e-05,0.48717948717948717,0.0,1.5980382734790078e-05,0.021664,0.2692307692307693,0.0,0.0,0.0,0.0,1.0,0.8766415349999999,59.0,0.0,0.40003692100000005,5416.0,14.000000000000002,0.0,0.0,0.0,0.0,1.0,3.984734249999999e-05,0.48717948717948717,0.0,1.5980382734790078e-05,0.021664,0.2692307692307693,0.0,0.0,0.0,0.5,N,0.8766415349999999,59.0,0.0,0.40003692100000005,5416.0,14.000000000000002,0.0,0.0,0.0,4.0,N,0.02236795425415039,Y,1.0,Y
0,3.984734249999999e-05,0.48717948717948717,0.0,1.5980382734790078e-05,0.021664,0.2692307692307693,0.0,0.0,0.0,0.0,1.0,0.8766415349999999,59.0,0.0,0.40003692100000005,5416.0,14.000000000000002,0.0,0.0,0.0,0.0,1.0,3.984734249999999e-05,0.48717948717948717,0.0,1.5980382734790078e-05,0.021664,0.399011687,0.0,0.0,0.0,0.8,N,0.8766415349999999,59.0,0.0,0.40003692100000005,5416.0,20.748607724,0.0,0.0,0.0,6.4,N,0.02372908592224121,Y,1.0,Y
