ParticleID_0,ParticleID_1,ParticleID_2,ParticleID_3,ParticleID_4,ParticleID_5,ParticleID_6,ParticleID_7,ParticleID_8,ParticleID_9,ParticleID_10,ParticleID_11,ParticleID_12,ParticleID_13,ParticleID_14,ParticleID_15,ParticleID_16,ParticleID_17,ParticleID_18,ParticleID_19,ParticleID_20,ParticleID_21,ParticleID_22,ParticleID_23,ParticleID_24,ParticleID_25,ParticleID_26,ParticleID_27,ParticleID_28,ParticleID_29,ParticleID_30,ParticleID_31,ParticleID_32,ParticleID_33,ParticleID_34,ParticleID_35,ParticleID_36,ParticleID_37,ParticleID_38,ParticleID_39,ParticleID_40,ParticleID_41,ParticleID_42,ParticleID_43,ParticleID_44,ParticleID_45,ParticleID_46,ParticleID_47,ParticleID_48,ParticleID_49
4.66835,2.4714400000000003,119.726,0.322738,0.00222717,0.14182,0.699832,0.7838390000000001,3.28871,0.190575,4.0166,252.232,-0.664045,0.16389600000000001,1.38865,438.81199999999995,0.16197,24.4504,0.23608,0.816589,0.620321,0.267261,32.8928,2.92677,0.45872399999999997,-0.6085119999999999,113.07799999999999,1.5560399999999999,0.144996,-0.0721247,9.299,0.974151,1.57018,353.327,0.022343099999999998,0.303101,0.0886124,-2.27237,1.31701,0.0847697,168.446,-15.0613,1.05826,3.97548,0.0,0.229363,0.0820164,3.8353,1.3827200000000002,0.239914
3.4476199999999997,0.15511,268.086,0.233332,0.0365336,0.274328,0.882821,0.9532510000000001,2.99518,0.143493,4.19466,68.1005,0.9506370000000001,0.560638,6.02497,4693.45,2.88098,39.9936,0.20135899999999998,0.5808939999999999,-1.1844,0.331351,822.0060000000001,2.8136,0.496968,0.0399214,0.0,1.13778,0.148253,0.128406,5.10384,1.27024,0.521111,429.471,0.112224,0.21558899999999998,1.18213,-4.12604,1.59457,0.09934739999999999,186.954,29.8262,-0.24900100000000003,2.61386,0.00254885,0.192866,-0.87325,1.13154,-0.0135135,0.24976500000000001
4.652019999999999,2.96765,3.39351,0.201463,0.0,0.0,1.34102,0.8536860000000001,3.5042,0.215598,4.47233,-2.09979,0.37447800000000003,0.160638,2.3383,371.789,0.191966,6.37855,0.33624499999999996,2.35395,0.832499,0.275109,24.2788,5.40476,0.340371,0.685524,33.1782,1.56423,0.174251,0.125613,5.004630000000001,1.4996,0.898429,467.67,0.10354400000000001,0.220594,1.2072200000000002,-2.81221,0.790338,0.051419900000000004,67.3868,2.08878,0.731309,3.80816,0.0,0.10559500000000001,0.507714,0.9127649999999999,0.33807,0.41538100000000006
4.11125,1.62202,105.227,0.286458,0.0,0.193796,0.853534,0.8613379999999999,3.42991,0.174233,4.4467099999999995,227.208,0.31209499999999996,0.106083,1.96357,620.488,0.34334899999999996,11.1462,0.28392,1.05174,0.556329,0.276382,52.5766,5.32351,0.464557,0.564371,107.402,1.51657,0.180071,-0.715388,5.84438,1.09096,1.08459,300.78,0.11048399999999998,0.323056,0.416817,-2.77066,1.2676399999999999,0.0640693,140.623,-47.4269,0.274807,3.4975400000000003,0.0,0.120904,0.192991,1.96965,0.118979,0.25606100000000004
5.45099,2.6146,32.2196,0.17841300000000002,0.0,0.0,1.79276,0.8255319999999999,3.79889,0.150213,4.04914,-0.799988,0.9925379999999999,0.0,3.15178,529.5,0.267403,31.4583,0.550218,0.782537,2.0903099999999997,0.292576,17.314,6.04708,0.215748,1.5117,53.3725,1.15516,0.28084000000000003,-0.46354300000000004,3.4855699999999996,0.7609630000000001,0.864549,439.795,0.0290156,0.313715,2.8726599999999998,-3.24467,0.961517,0.043465199999999996,77.6815,-32.2908,-0.050307099999999993,5.3993199999999995,0.0,0.0363021,0.363415,1.42841,4.84806,0.346078
3.8510800000000005,1.15117,8.33106,0.255038,0.0,0.44424300000000005,1.14476,0.893568,3.1518900000000003,0.179052,4.1171,74.2044,0.451779,0.041993300000000004,2.41785,858.3380000000001,0.501164,17.0247,0.253906,1.0937700000000001,1.28903,0.347656,85.625,4.12528,0.497295,0.35343,42.5523,1.34666,0.169009,-0.113678,4.76045,1.2235,1.1331,462.606,0.133553,0.32556399999999996,0.671532,-2.96074,1.2648,0.0813449,122.02,0.11934600000000001,0.49319799999999997,3.63809,0.0,0.13749,0.190973,1.4094799999999998,0.416466,0.200803
3.33931,1.87647,156.45600000000002,0.200138,0.027295299999999998,0.0,0.814074,0.868079,4.84053,0.17918299999999998,7.39266,360.336,-0.237796,0.833317,1.7173900000000002,577.045,0.271944,22.0812,0.220844,0.8829530000000001,-6.05811,0.38709699999999997,60.1834,2.9788799999999998,0.444788,-6.2461,14.9437,1.19682,0.112613,-0.810815,6.1193,1.1499700000000002,2.1825799999999997,322.671,0.0685822,0.410969,1.8889200000000002,-1.74384,0.9790610000000001,0.09590019999999999,115.75,-27.5716,1.48161,18.6871,0.126551,0.167996,-1.6789900000000002,1.25319,0.0311911,0.175636
5.11336,1.97954,130.65,0.338129,0.00284091,0.136772,0.656356,0.86544,3.53838,0.154284,4.33614,113.43299999999999,0.618474,0.198974,2.2726599999999997,681.799,0.278575,38.9608,0.272727,0.277307,0.792482,0.306818,21.8202,5.43173,0.463559,0.116901,122.0,1.97586,0.266152,-1.0419399999999999,6.77018,0.745822,0.480282,414.61400000000003,0.0424436,0.28257899999999997,-0.330588,-3.6496,1.38385,0.046906199999999995,126.838,-48.7863,1.06765,4.05535,0.0,0.080739,-0.276602,0.8588,-0.447474,0.211817
4.71583,1.4634200000000002,167.40200000000002,0.279143,0.00204499,0.126086,0.9410350000000001,0.85145,3.35218,0.157479,4.23851,183.28,0.568503,0.414846,2.07642,735.051,0.35696300000000003,18.8299,0.25562399999999996,0.958801,-0.14769000000000002,0.341513,74.5808,4.3388599999999995,0.40794600000000003,-0.483554,158.256,1.4731100000000001,0.174451,-0.880918,6.6045300000000005,1.16934,0.741139,431.65,0.16415,0.330924,0.149034,-3.5422599999999997,1.10219,0.0809561,124.559,-20.9576,1.79572,3.85264,0.0,0.155451,0.21777600000000003,1.5897700000000001,0.47393900000000005,0.225386
5.44261,1.33572,189.342,0.40066799999999997,0.0,0.136168,0.6472640000000001,0.762911,3.50495,0.169953,4.36194,231.571,0.269131,0.422842,1.7808599999999999,870.842,0.28136300000000003,70.3756,0.26016300000000003,0.8580909999999999,-1.93095,0.23089400000000002,62.051,2.12732,0.351462,-1.76164,182.138,1.54758,0.12293599999999999,-0.8724770000000001,10.2207,0.7373350000000001,2.6796599999999997,303.939,0.062497199999999996,0.318438,0.801009,-1.34166,1.18946,0.12748199999999998,141.607,-45.5406,1.21341,7.16534,0.0,0.279055,-0.457272,2.9656599999999997,1.2092100000000001,0.23194800000000002
