,scaled_input_lineNo,scaled_input_assgNo,scaled_input_prevFixDur,scaled_input_firstfixDur,scaled_input_firstPassFixDur,scaled_input_nextFixDur,scaled_input_firstSaccLen,scaled_input_lastSaccLen,scaled_input_prevFixPos,scaled_input_landingPos,scaled_input_leavingPos,scaled_input_totalFixDur,scaled_input_meanFixDur,scaled_input_regressLen,scaled_input_regressDur,scaled_input_pupilDiamMax,scaled_input_pupilDiamLag,scaled_input_timePrtctg,scaled_input_titleNo,scaled_input_wordNo,scaled_input_target,origin_input_lineNo,origin_input_assgNo,origin_input_prevFixDur,origin_input_firstfixDur,origin_input_firstPassFixDur,origin_input_nextFixDur,origin_input_firstSaccLen,origin_input_lastSaccLen,origin_input_prevFixPos,origin_input_landingPos,origin_input_leavingPos,origin_input_totalFixDur,origin_input_meanFixDur,origin_input_regressLen,origin_input_regressDur,origin_input_pupilDiamMax,origin_input_pupilDiamLag,origin_input_timePrtctg,origin_input_titleNo,origin_input_wordNo,origin_input_target,scaled_cf_lineNo,scaled_cf_assgNo,scaled_cf_prevFixDur,scaled_cf_firstfixDur,scaled_cf_firstPassFixDur,scaled_cf_nextFixDur,scaled_cf_firstSaccLen,scaled_cf_lastSaccLen,scaled_cf_prevFixPos,scaled_cf_landingPos,scaled_cf_leavingPos,scaled_cf_totalFixDur,scaled_cf_meanFixDur,scaled_cf_regressLen,scaled_cf_regressDur,scaled_cf_pupilDiamMax,scaled_cf_pupilDiamLag,scaled_cf_timePrtctg,scaled_cf_titleNo,scaled_cf_wordNo,scaled_cf_target,origin_cf_lineNo,origin_cf_assgNo,origin_cf_prevFixDur,origin_cf_firstfixDur,origin_cf_firstPassFixDur,origin_cf_nextFixDur,origin_cf_firstSaccLen,origin_cf_lastSaccLen,origin_cf_prevFixPos,origin_cf_landingPos,origin_cf_leavingPos,origin_cf_totalFixDur,origin_cf_meanFixDur,origin_cf_regressLen,origin_cf_regressDur,origin_cf_pupilDiamMax,origin_cf_pupilDiamLag,origin_cf_timePrtctg,origin_cf_titleNo,origin_cf_wordNo,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04872669152983554,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,1.0,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.0303,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,1.0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04896873555013304,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,N,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.35274409717695,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,N,0.2889747619628906,Y,1.0,Y
0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04872669152983554,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,1.0,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.0303,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,1.0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04896713125228362,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,N,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.3506068976253,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,N,0.30155229568481445,Y,1.0,Y
0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04872669152983554,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,1.0,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.0303,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,1.0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04896437520758183,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,N,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.34693537397206,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,N,0.3099370002746582,Y,1.0,Y
0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04872669152983554,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,1.0,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.0303,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,1.0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04900160309493304,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,N,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.39652929706097,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,N,0.30033302307128906,Y,1.0,Y
0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04872669152983554,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,1.0,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.0303,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,1.0,0.7141157085316733,0.7134328358208955,0.1727799227799228,0.08141112618724558,0.043731778425655975,0.09555984555984556,0.12360299134137658,0.2486059317988496,0.14009864313973253,0.05267640126392925,0.04897351930661099,0.04562737642585551,0.08141112618724558,0.0,0.0,0.4952932903869709,0.23274303666391705,0.022362204724409446,1.0,0.4444444444444445,N,7802.0,239.99999999999997,179.0,80.0,80.0,99.0,199.1438,478.3513,149.0134,67.574,66.35911688026304,80.0,80.0,0.0,0.0,0.0416000000000001,0.1201,0.0076,10.000000000000002,5.000000000000001,N,0.29026198387145996,Y,1.0,Y
0,0.05007323324789454,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08133702442865895,0.22062005326342277,0.10933950840140198,0.024902392981045497,0.0194735466827727,0.060076045627376416,0.10719131614654002,0.0,0.0,0.5141995191217166,0.21391087631851452,0.0658267716535433,0.7777777777777777,0.1111111111111111,0.0,548.0,17.0,417.0,99.0,98.99999999999999,119.0,131.0467,424.5027,116.297,32.5346,27.0601,98.99999999999999,99.0,0.0,0.0,0.2082999999999997,0.012800000000000039,0.0214,8.0,2.0,0.0,0.05007323324789454,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08689354469541505,0.22062005326342277,0.1075330724173606,0.02937421545728804,0.013418983586730372,0.060076045627376416,0.10719131614654002,0.0,0.004185946868306094,0.5154483814630255,0.21391087631851452,0.0683823439784574,0.7777777777777777,0.1111111111111111,Y,548.0,17.0,417.0,99.0,98.99999999999999,119.0,139.99912541212188,424.5027,114.37561688142209,38.17620472907384,18.994384809413262,98.99999999999999,99.0,0.0,46.63144811292988,0.2193114690357889,0.012800000000000039,0.022211394213160224,8.0,2.0,Y,0.14938974380493164,Y,0.0,N
0,0.05007323324789454,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08133702442865895,0.22062005326342277,0.10933950840140198,0.024902392981045497,0.0194735466827727,0.060076045627376416,0.10719131614654002,0.0,0.0,0.5141995191217166,0.21391087631851452,0.0658267716535433,0.7777777777777777,0.1111111111111111,0.0,548.0,17.0,417.0,99.0,98.99999999999999,119.0,131.0467,424.5027,116.297,32.5346,27.0601,98.99999999999999,99.0,0.0,0.0,0.2082999999999997,0.012800000000000039,0.0214,8.0,2.0,0.0,0.056066381337320975,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.0831363784481509,0.22062005326342277,0.10638948038924453,0.028071767083180786,0.015883911829372863,0.060076045627376416,0.10719131614654002,0.005070347845078184,0.0,0.5131018421208097,0.2114488762775217,0.0658267716535433,0.7777777777777777,0.1111111111111111,Y,613.4691497288944,17.0,417.0,99.0,98.99999999999999,119.0,133.9457414641118,424.5027,113.15925580537295,36.533049405763215,22.278091470821025,98.99999999999999,99.0,126.69278160496857,0.0,0.19862156234760334,-0.001227737633564705,0.0214,8.0,2.0,Y,0.1278071403503418,Y,0.0,N
0,0.05007323324789454,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08133702442865895,0.22062005326342277,0.10933950840140198,0.024902392981045497,0.0194735466827727,0.060076045627376416,0.10719131614654002,0.0,0.0,0.5141995191217166,0.21391087631851452,0.0658267716535433,0.7777777777777777,0.1111111111111111,0.0,548.0,17.0,417.0,99.0,98.99999999999999,119.0,131.0467,424.5027,116.297,32.5346,27.0601,98.99999999999999,99.0,0.0,0.0,0.2082999999999997,0.012800000000000039,0.0214,8.0,2.0,0.0,0.05306677629614187,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08375757242328846,0.22062005326342277,0.10485505263514368,0.024902392981045497,0.014130374943795636,0.06293204920045617,0.10719131614654002,0.0,0.007941364865236352,0.5150424748739243,0.21391087631851452,0.0658267716535433,0.7777777777777777,0.1111111111111111,Y,580.7014642590539,17.0,417.0,99.0,98.99999999999999,119.0,134.9465823612737,424.5027,111.52718934442315,32.5346,19.94207995836366,102.75564469859985,99.0,0.0,88.46680459873296,0.2157325094583656,0.012800000000000039,0.0214,8.0,2.0,Y,0.15993499755859375,Y,0.0,N
0,0.05007323324789454,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08133702442865895,0.22062005326342277,0.10933950840140198,0.024902392981045497,0.0194735466827727,0.060076045627376416,0.10719131614654002,0.0,0.0,0.5141995191217166,0.21391087631851452,0.0658267716535433,0.7777777777777777,0.1111111111111111,0.0,548.0,17.0,417.0,99.0,98.99999999999999,119.0,131.0467,424.5027,116.297,32.5346,27.0601,98.99999999999999,99.0,0.0,0.0,0.2082999999999997,0.012800000000000039,0.0214,8.0,2.0,0.0,0.0538659833917241,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08310114379656582,0.22062005326342277,0.10519033191677751,0.03218766457865822,0.0194735466827727,0.060076045627376416,0.10719131614654002,0.0,0.0,0.5141995191217166,0.21391087631851452,0.07037069931663138,0.7777777777777777,0.1111111111111111,Y,589.4320025711941,17.0,417.0,99.0,98.99999999999999,119.0,133.88897291561483,424.5027,111.8838031173059,41.7256228807236,27.0601,98.99999999999999,99.0,0.0,0.0,0.2082999999999997,0.012800000000000039,0.022842697033030466,8.0,2.0,Y,0.1386401653289795,Y,0.0,N
0,0.05007323324789454,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08133702442865895,0.22062005326342277,0.10933950840140198,0.024902392981045497,0.0194735466827727,0.060076045627376416,0.10719131614654002,0.0,0.0,0.5141995191217166,0.21391087631851452,0.0658267716535433,0.7777777777777777,0.1111111111111111,0.0,548.0,17.0,417.0,99.0,98.99999999999999,119.0,131.0467,424.5027,116.297,32.5346,27.0601,98.99999999999999,99.0,0.0,0.0,0.2082999999999997,0.012800000000000039,0.0214,8.0,2.0,0.0,0.052919530856226665,0.04776119402985075,0.40250965250965254,0.10719131614654002,0.057580174927113696,0.11486486486486487,0.08133702442865895,0.22062005326342277,0.10425973973446237,0.021414324784749438,0.013839615175661726,0.06088280822195341,0.10719131614654002,0.0,0.0,0.5197570585762566,0.21391087631851452,0.0658267716535433,0.7777777777777777,0.1111111111111111,Y,579.0929550734202,17.0,417.0,99.0,98.99999999999999,119.0,131.0467,424.5027,110.89399549324568,28.13408943946213,19.55473814006101,100.06089281186873,99.0,0.0,0.0,0.25730193687857045,0.012800000000000039,0.0214,8.0,2.0,Y,0.13005805015563965,Y,0.0,N
