,scaled_input_ExternalRiskEstimate,scaled_input_MSinceOldestTradeOpen,scaled_input_MSinceMostRecentTradeOpen,scaled_input_AverageMInFile,scaled_input_NumSatisfactoryTrades,scaled_input_NumTrades60Ever2DerogPubRec,scaled_input_NumTrades90Ever2DerogPubRec,scaled_input_PercentTradesNeverDelq,scaled_input_MSinceMostRecentDelq,scaled_input_MaxDelq2PublicRecLast12M,scaled_input_NumTotalTrades,scaled_input_NumTradesOpeninLast12M,scaled_input_PercentInstallTrades,scaled_input_MSinceMostRecentInqexcl7days,scaled_input_NumInqLast6M,scaled_input_NumInqLast6Mexcl7days,scaled_input_NetFractionRevolvingBurden,scaled_input_NetFractionInstallBurden,scaled_input_NumRevolvingTradesWBalance,scaled_input_NumInstallTradesWBalance,scaled_input_NumBank2NatlTradesWHighUtilization,scaled_input_PercentTradesWBalance,scaled_input_target,origin_input_ExternalRiskEstimate,origin_input_MSinceOldestTradeOpen,origin_input_MSinceMostRecentTradeOpen,origin_input_AverageMInFile,origin_input_NumSatisfactoryTrades,origin_input_NumTrades60Ever2DerogPubRec,origin_input_NumTrades90Ever2DerogPubRec,origin_input_PercentTradesNeverDelq,origin_input_MSinceMostRecentDelq,origin_input_MaxDelq2PublicRecLast12M,origin_input_NumTotalTrades,origin_input_NumTradesOpeninLast12M,origin_input_PercentInstallTrades,origin_input_MSinceMostRecentInqexcl7days,origin_input_NumInqLast6M,origin_input_NumInqLast6Mexcl7days,origin_input_NetFractionRevolvingBurden,origin_input_NetFractionInstallBurden,origin_input_NumRevolvingTradesWBalance,origin_input_NumInstallTradesWBalance,origin_input_NumBank2NatlTradesWHighUtilization,origin_input_PercentTradesWBalance,origin_input_target,scaled_cf_ExternalRiskEstimate,scaled_cf_MSinceOldestTradeOpen,scaled_cf_MSinceMostRecentTradeOpen,scaled_cf_AverageMInFile,scaled_cf_NumSatisfactoryTrades,scaled_cf_NumTrades60Ever2DerogPubRec,scaled_cf_NumTrades90Ever2DerogPubRec,scaled_cf_PercentTradesNeverDelq,scaled_cf_MSinceMostRecentDelq,scaled_cf_MaxDelq2PublicRecLast12M,scaled_cf_NumTotalTrades,scaled_cf_NumTradesOpeninLast12M,scaled_cf_PercentInstallTrades,scaled_cf_MSinceMostRecentInqexcl7days,scaled_cf_NumInqLast6M,scaled_cf_NumInqLast6Mexcl7days,scaled_cf_NetFractionRevolvingBurden,scaled_cf_NetFractionInstallBurden,scaled_cf_NumRevolvingTradesWBalance,scaled_cf_NumInstallTradesWBalance,scaled_cf_NumBank2NatlTradesWHighUtilization,scaled_cf_PercentTradesWBalance,scaled_cf_target,origin_cf_ExternalRiskEstimate,origin_cf_MSinceOldestTradeOpen,origin_cf_MSinceMostRecentTradeOpen,origin_cf_AverageMInFile,origin_cf_NumSatisfactoryTrades,origin_cf_NumTrades60Ever2DerogPubRec,origin_cf_NumTrades90Ever2DerogPubRec,origin_cf_PercentTradesNeverDelq,origin_cf_MSinceMostRecentDelq,origin_cf_MaxDelq2PublicRecLast12M,origin_cf_NumTotalTrades,origin_cf_NumTradesOpeninLast12M,origin_cf_PercentInstallTrades,origin_cf_MSinceMostRecentInqexcl7days,origin_cf_NumInqLast6M,origin_cf_NumInqLast6Mexcl7days,origin_cf_NetFractionRevolvingBurden,origin_cf_NetFractionInstallBurden,origin_cf_NumRevolvingTradesWBalance,origin_cf_NumInstallTradesWBalance,origin_cf_NumBank2NatlTradesWHighUtilization,origin_cf_PercentTradesWBalance,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.9215686274509804,0.4486215538847117,0.06944444444444445,0.397887323943662,0.5,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8333333333333333,0.415929203539823,0.4230769230769231,0.47706422018348627,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.37037037037037035,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.9215686274509804,0.4486215538847117,0.05541873908417824,0.3052464572052641,0.5,0.3846106103402256,0.42859281769906027,0.9147714133767576,0.021978021978021983,0.8050095825066508,0.3293979213226584,0.36705054052850317,0.4616232077591269,0.2727272727272727,0.3519822238864712,0.2894736842105263,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.37037037037037035,0.5412844036697249,N,85.0,349.0,2.970447642182501,77.689993846295,35.0,0.9998758688458655,1.714820442476507,90.71008405806657,-7.0,5.4901724851197145,28.221965109460395,0.5433140537410825,41.31692964574483,0.0,4.375324507685907,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,N,0.2354581356048584,Y,1.0,Y
0,0.9215686274509804,0.4486215538847117,0.06944444444444445,0.397887323943662,0.5,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8333333333333333,0.415929203539823,0.4230769230769231,0.47706422018348627,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.37037037037037035,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.7619680840213707,0.42326228791739756,0.06944444444444445,0.397887323943662,0.5,0.34615384615384615,0.36,0.9579557437596925,0.021978021978021983,0.793504115585412,0.415929203539823,0.4230769230769231,0.4912212756563798,0.2727272727272727,0.2894736842105263,0.33797774509784817,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.37037037037037035,0.5412844036697249,N,68.72074457017982,328.7633057580833,6.000000000000002,104.0,35.0,0.0,0.0,95.41717606980647,-7.0,5.283074080537417,38.0,2.0,44.54311904654539,0.0,2.000000000000001,3.843154313718231,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,N,0.2215590476989746,Y,1.0,Y
0,0.9215686274509804,0.4486215538847117,0.06944444444444445,0.397887323943662,0.5,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8333333333333333,0.415929203539823,0.4230769230769231,0.47706422018348627,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.37037037037037035,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.9215686274509804,0.4486215538847117,0.06944444444444445,0.397887323943662,0.5,0.34615384615384615,0.36,0.9155750926848832,0.021978021978021983,0.7583903742828523,0.415929203539823,0.4230769230769231,0.47706422018348627,0.2727272727272727,0.2894736842105263,0.39401687481433634,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.4578185132102944,0.5412844036697249,N,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,90.79768510265227,-7.0,4.651026737091342,38.0,2.0,43.0,0.0,2.000000000000001,5.972641242944782,4.000000000000001,-8.0,4.999999999999998,1.0,3.361099856677949,50.00000000000001,N,0.3368418216705322,Y,1.0,Y
0,0.9215686274509804,0.4486215538847117,0.06944444444444445,0.397887323943662,0.5,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8333333333333333,0.415929203539823,0.4230769230769231,0.47706422018348627,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.37037037037037035,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.9782884176341419,0.4486215538847117,0.06944444444444445,0.397887323943662,0.5,0.34615384615384615,0.36,0.9123620498063854,0.021978021978021983,0.7816382874094019,0.415929203539823,0.4230769230769231,0.5231785124065652,0.2727272727272727,0.2894736842105263,0.335536082899967,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.39982153618371186,0.5412844036697249,N,90.78541859868247,349.0,6.000000000000002,104.0,35.0,0.0,0.0,90.447463428896,-7.0,5.069489173369234,38.0,2.0,48.0264578523156,0.0,2.000000000000001,3.7503711501987467,4.000000000000001,-8.0,4.999999999999998,1.0,1.7951814769602208,50.00000000000001,N,0.17904901504516602,Y,1.0,Y
0,0.9215686274509804,0.4486215538847117,0.06944444444444445,0.397887323943662,0.5,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8333333333333333,0.415929203539823,0.4230769230769231,0.47706422018348627,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.05394190871369295,0.004878048780487802,0.3414634146341463,0.3125,0.37037037037037035,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.9215686274509804,0.43241724806915466,0.06944444444444445,0.46068566604614125,0.5,0.34615384615384615,0.36,0.8990452484069662,0.021978021978021983,0.7776603529427397,0.415929203539823,0.4230769230769231,0.47706422018348627,0.2727272727272727,0.3678508840162993,0.3249254738656186,0.08948988032446578,0.004878048780487802,0.3414634146341463,0.3125,0.37037037037037035,0.5412844036697249,N,85.0,336.0689639591854,6.000000000000002,121.8347291571041,35.0,0.0,0.0,88.99593207635931,-7.0,4.997886352969315,38.0,2.0,43.0,0.0,4.978333592619373,3.3471680068935075,12.567061158196253,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,N,0.23538994789123535,Y,1.0,Y
0,0.9215686274509804,0.28822055137844604,0.05092592592592592,0.19366197183098594,0.8068181818181819,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.22935779816513763,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.27522935779816515,1.0,85.0,220.99999999999997,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.9215686274509804,0.28822055137844604,0.05092592592592592,0.19366197183098594,0.8068181818181819,0.3691650917107046,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.22935779816513763,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.35569527222467096,0.27522935779816515,N,85.0,220.99999999999997,2.0,46.0,62.0,0.59829238447832,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.6037723500661163,21.0,N,0.28489089012145996,Y,1.0,Y
0,0.9215686274509804,0.28822055137844604,0.05092592592592592,0.19366197183098594,0.8068181818181819,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.22935779816513763,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.27522935779816515,1.0,85.0,220.99999999999997,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.9215686274509804,0.28822055137844604,0.04823454657129223,0.19366197183098594,0.8068181818181819,0.36640849383037044,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.22935779816513763,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.018923783816466908,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.2666318613926444,N,85.0,220.99999999999997,1.4186620593991226,46.0,62.0,0.5266208395896317,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,-4.439368100231475,-8.0,4.0,3.0,0.0,20.062872891798236,N,0.3153409957885742,Y,1.0,Y
0,0.9215686274509804,0.28822055137844604,0.05092592592592592,0.19366197183098594,0.8068181818181819,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.22935779816513763,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.27522935779816515,1.0,85.0,220.99999999999997,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.9215686274509804,0.28822055137844604,0.04383887871973502,0.19366197183098594,0.8068181818181819,0.3708802432708043,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.21272880804563463,0.2727272727272727,0.2894736842105263,0.3047977047235308,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.26978915577276535,N,85.0,220.99999999999997,0.4691978034627647,46.0,62.0,0.6428863250409126,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,14.187440076974173,0.0,2.000000000000001,2.582312779494171,0.0,-8.0,4.0,3.0,0.0,20.407017979231423,N,0.2940638065338135,Y,1.0,Y
0,0.9215686274509804,0.28822055137844604,0.05092592592592592,0.19366197183098594,0.8068181818181819,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.22935779816513763,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.27522935779816515,1.0,85.0,220.99999999999997,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.9114153567021136,0.28822055137844604,0.04510869267186747,0.19366197183098594,0.8068181818181819,0.3655116569935474,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.21287048655342122,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.27522935779816515,N,83.96436638361558,220.99999999999997,0.7434776171233741,46.0,62.0,0.5033030818322319,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,14.202883034322912,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,N,0.29419970512390137,Y,1.0,Y
0,0.9215686274509804,0.28822055137844604,0.05092592592592592,0.19366197183098594,0.8068181818181819,0.34615384615384615,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.22935779816513763,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.27522935779816515,1.0,85.0,220.99999999999997,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.9323918559650555,0.28822055137844604,0.043435253020428985,0.19366197183098594,0.8068181818181819,0.3698925078554093,0.36,1.0,0.021978021978021983,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.21928617154769392,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.03734439834024896,0.004878048780487802,0.3170731707317073,0.375,0.3333333333333333,0.27522935779816515,N,86.10396930843565,220.99999999999997,0.38201465241266125,46.0,62.0,0.6172052042406415,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,14.902192698698636,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,N,0.29462695121765137,Y,1.0,Y
