,scaled_input_f5,scaled_input_f6,scaled_input_f7,scaled_input_f8,scaled_input_f9,scaled_input_f13,scaled_input_f14,scaled_input_f15,scaled_input_f16,scaled_input_f17,scaled_input_f18,scaled_input_f19,scaled_input_f20,scaled_input_f21,scaled_input_f22,scaled_input_f23,scaled_input_f24,scaled_input_f25,scaled_input_f26,scaled_input_f27,scaled_input_f28,scaled_input_f29,scaled_input_f30,scaled_input_f31,scaled_input_f32,scaled_input_f33,scaled_input_target,origin_input_f5,origin_input_f6,origin_input_f7,origin_input_f8,origin_input_f9,origin_input_f13,origin_input_f14,origin_input_f15,origin_input_f16,origin_input_f17,origin_input_f18,origin_input_f19,origin_input_f20,origin_input_f21,origin_input_f22,origin_input_f23,origin_input_f24,origin_input_f25,origin_input_f26,origin_input_f27,origin_input_f28,origin_input_f29,origin_input_f30,origin_input_f31,origin_input_f32,origin_input_f33,origin_input_target,scaled_cf_f5,scaled_cf_f6,scaled_cf_f7,scaled_cf_f8,scaled_cf_f9,scaled_cf_f13,scaled_cf_f14,scaled_cf_f15,scaled_cf_f16,scaled_cf_f17,scaled_cf_f18,scaled_cf_f19,scaled_cf_f20,scaled_cf_f21,scaled_cf_f22,scaled_cf_f23,scaled_cf_f24,scaled_cf_f25,scaled_cf_f26,scaled_cf_f27,scaled_cf_f28,scaled_cf_f29,scaled_cf_f30,scaled_cf_f31,scaled_cf_f32,scaled_cf_f33,scaled_cf_target,origin_cf_f5,origin_cf_f6,origin_cf_f7,origin_cf_f8,origin_cf_f9,origin_cf_f13,origin_cf_f14,origin_cf_f15,origin_cf_f16,origin_cf_f17,origin_cf_f18,origin_cf_f19,origin_cf_f20,origin_cf_f21,origin_cf_f22,origin_cf_f23,origin_cf_f24,origin_cf_f25,origin_cf_f26,origin_cf_f27,origin_cf_f28,origin_cf_f29,origin_cf_f30,origin_cf_f31,origin_cf_f32,origin_cf_f33,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.4064171122994652,0.0,0.0,0.015503875968992276,0.08974358974358987,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,1.0,89.0,77.0,76.0,73.0,101.00000000000001,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.4064171122994652,0.0,1.1,0.015503875968992276,0.08974358974358987,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,N,89.0,77.0,212.4,73.0,101.00000000000001,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,N,0.02895188331604004,Y,1.0,Y
0,0.4064171122994652,0.0,0.0,0.015503875968992276,0.08974358974358987,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,1.0,89.0,77.0,76.0,73.0,101.00000000000001,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.4064171122994652,0.0,0.0,0.015503875968992276,0.08974358974358987,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,N,89.0,77.0,76.0,73.0,101.00000000000001,0.0,0.0,0.0,9.0,72.0,0.0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,N,0.023646116256713867,Y,1.0,Y
0,0.4064171122994652,0.0,0.0,0.015503875968992276,0.08974358974358987,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,1.0,89.0,77.0,76.0,73.0,101.00000000000001,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.4064171122994652,1.0,0.0,0.015503875968992276,0.08974358974358987,0.0,0.9,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,N,89.0,199.99999999999997,76.0,73.0,101.00000000000001,0.0,115.2,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,N,0.023530960083007812,Y,1.0,Y
0,0.4064171122994652,0.0,0.0,0.015503875968992276,0.08974358974358987,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,1.0,89.0,77.0,76.0,73.0,101.00000000000001,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.4064171122994652,0.0,0.0,0.015503875968992276,0.4,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,N,89.0,77.0,76.0,73.0,125.2,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,N,0.02421116828918457,Y,1.0,Y
0,0.4064171122994652,0.0,0.0,0.015503875968992276,0.08974358974358987,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,1.0,89.0,77.0,76.0,73.0,101.00000000000001,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.4064171122994652,0.0,0.0,0.015503875968992276,0.8,0.0,0.0,0.0,0.07086614173228346,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,N,89.0,77.0,76.0,73.0,156.4,0.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,N,0.02330756187438965,Y,1.0,Y
0,0.53475935828877,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53475935828877,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,Y,113.0,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,Y,0.14382696151733398,Y,0.0,N
0,0.53475935828877,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4272273,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,92.8915051,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0.023886919021606445,Y,0.0,N
0,0.53475935828877,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53475935828877,0.04878048780487809,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.4,0.30708661417322836,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,113.0,83.0,76.0,71.0,94.0,0.0,0.0,14.0,50.800000000000004,39.0,25.0,0.0,0.0,79.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0.02318096160888672,Y,0.0,N
0,0.53475935828877,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563059,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,42.2292033,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0.02204298973083496,Y,0.0,N
0,0.53475935828877,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53475935828877,0.04878048780487809,0.0,0.0,0.0,0.0,0.25,0.09333333333333334,0.015748031496062992,0.30708661417322836,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,113.0,83.0,76.0,71.0,94.0,0.0,32.0,14.0,2.0,39.0,25.0,0.0,0.0,0.0,117.9,0.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0.022199153900146484,Y,0.0,N
