,scaled_input_P1,scaled_input_P5p1,scaled_input_P6p2,scaled_input_P11p4,scaled_input_P14p9,scaled_input_P15p1,scaled_input_P15p3,scaled_input_P16p2,scaled_input_P18p2,scaled_input_P27p4,scaled_input_H2p2,scaled_input_H8p2,scaled_input_H10p1,scaled_input_H13p1,scaled_input_H18pA,scaled_input_H40p4,scaled_input_target,origin_input_P1,origin_input_P5p1,origin_input_P6p2,origin_input_P11p4,origin_input_P14p9,origin_input_P15p1,origin_input_P15p3,origin_input_P16p2,origin_input_P18p2,origin_input_P27p4,origin_input_H2p2,origin_input_H8p2,origin_input_H10p1,origin_input_H13p1,origin_input_H18pA,origin_input_H40p4,origin_input_target,scaled_cf_P1,scaled_cf_P5p1,scaled_cf_P6p2,scaled_cf_P11p4,scaled_cf_P14p9,scaled_cf_P15p1,scaled_cf_P15p3,scaled_cf_P16p2,scaled_cf_P18p2,scaled_cf_P27p4,scaled_cf_H2p2,scaled_cf_H8p2,scaled_cf_H10p1,scaled_cf_H13p1,scaled_cf_H18pA,scaled_cf_H40p4,scaled_cf_target,origin_cf_P1,origin_cf_P5p1,origin_cf_P6p2,origin_cf_P11p4,origin_cf_P14p9,origin_cf_P15p1,origin_cf_P15p3,origin_cf_P16p2,origin_cf_P18p2,origin_cf_P27p4,origin_cf_H2p2,origin_cf_H8p2,origin_cf_H10p1,origin_cf_H13p1,origin_cf_H18pA,origin_cf_H40p4,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,-0.0040538134969426865,0.3358780387689802,0.009357,0.2288108409570895,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.09982716124242696,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,N,-29680.29256017264,0.436647,0.009357,0.1964395984218443,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.038984403181231336,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,N,0.5858778953552246,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,-0.004275051197053566,0.3358780387689802,0.009357,0.22977924903671884,0.32070238825857567,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10172993917394957,0.035849200058741856,0.010319,0.9970112418007617,0.341486,0.025585575991125063,0.6,N,-31300.318893496562,0.436647,0.009357,0.197271,0.1609800915126629,0.810916,0.015205,0.631332,0.0018759999999999998,0.03972747411627161,0.03442,0.010319,0.9970209761862167,0.341486,0.025585575991125063,0.6,N,0.5989468097686768,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,-0.0029338732339859825,0.33794310397948396,0.006048133855468487,0.2292781489730593,0.3179927453684688,0.7849751921570143,0.017089461295625035,0.5032774140697736,0.026296312885479296,0.10021475806819667,0.035849200058741856,0.010597839268475889,0.995613818869718,0.341486,0.025433173375592463,0.6,N,-21479.462788256395,0.4378997077929306,0.006048133855468487,0.19684079356894674,0.15961995645790195,0.810916,0.014548907800494826,0.631332,0.0020227912760897243,0.0391357671060341,0.03442,0.010597839268475889,0.9956281046616594,0.341486,0.025433173375592463,0.6,N,0.569450855255127,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,-0.004268853879143135,0.3358780387689802,0.009357,0.22765184400053246,0.31855455198945976,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.1014678788634998,0.035849200058741856,0.012985081521751513,0.9952946747556791,0.341486,0.023861,0.6,N,-31254.93866125836,0.436647,0.009357,0.19544457171871313,0.15990196147118121,0.810916,0.015205,0.631332,0.0018759999999999998,0.039625134585895075,0.03442,0.012985081521751513,0.99531,0.341486,0.023861,0.6,N,0.5977041721343994,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,-0.004141005125774261,0.3358780387689802,0.009357,0.22977924903671884,0.3193230024275958,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.025193723172817064,0.10065578101400978,0.035849200058741856,0.012433900334228386,0.9952946747556791,0.341486,0.023861,0.6,N,-30318.758493789574,0.436647,0.009357,0.197271,0.16028769362155842,0.810916,0.015205,0.631332,0.0019379767676226073,0.03930799494581009,0.03442,0.012433900334228386,0.99531,0.341486,0.023861,0.6,N,0.5859410762786865,Y,1.0,Y
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.008262528082314353,0.4054422669010797,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0891002135209755,0.17513719453450718,0.017642407856166636,0.8929615283267546,0.353081,0.136044,0.542948,Y,60506.85763443179,0.47884598250526605,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034795326283997834,0.168155,0.017642407856166636,0.8933101526289945,0.353081,0.136044,0.542948,Y,0.24857783317565918,Y,1.0,N
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.00826683757368583,0.4062484030338647,0.02187,0.17389433620729788,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6910295443369743,0.06277238009969727,0.08921500119523929,0.17513719453450718,0.018297,0.8929681774267497,0.353081,0.136044,0.542948,Y,60538.414143568916,0.479335,0.02187,0.1492924610980342,0.095921,0.8840930000000001,0.016615,0.7706818188364466,0.004828639794409013,0.034840153051763655,0.168155,0.018297,0.8933167800728709,0.353081,0.136044,0.542948,Y,0.26258111000061035,Y,1.0,N
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.008650891693240478,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.08853348010206036,0.17513719453450718,0.018297,0.8935392573612254,0.35181192523151844,0.136044,0.5423620920828144,Y,63350.673477255,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.03457400611597651,0.168155,0.018297,0.893886,0.35181192523151844,0.136044,0.5423620920828144,Y,0.2634768486022949,Y,1.0,N
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.008404351699775603,0.4062484030338647,0.02291475281763531,0.17332188733221202,0.1907317059455434,0.8686974902536785,0.019886811154372536,0.6905110610198586,0.062436463371581916,0.08854970300211129,0.17513719453450718,0.018297,0.8927455869872556,0.353081,0.136044,0.542948,Y,61545.369582708845,0.479335,0.02291475281763531,0.148801,0.0957398778481309,0.8845379563319844,0.016930398034541206,0.770297,0.004802800071932197,0.0345803414666815,0.168155,0.018297,0.8930949146104382,0.353081,0.136044,0.542948,Y,0.2663710117340088,Y,1.0,N
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.009076969200528686,0.4062484030338647,0.02187,0.17424275375554496,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.08816591587865293,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,Y,66470.65158902334,0.479335,0.02187,0.14959158592522548,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.03443046530301566,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,Y,0.27628397941589355,Y,1.0,N
