,scaled_input_P1,scaled_input_P5p1,scaled_input_P6p2,scaled_input_P11p4,scaled_input_P14p9,scaled_input_P15p1,scaled_input_P15p3,scaled_input_P16p2,scaled_input_P18p2,scaled_input_P27p4,scaled_input_H2p2,scaled_input_H8p2,scaled_input_H10p1,scaled_input_H13p1,scaled_input_H18pA,scaled_input_H40p4,scaled_input_target,origin_input_P1,origin_input_P5p1,origin_input_P6p2,origin_input_P11p4,origin_input_P14p9,origin_input_P15p1,origin_input_P15p3,origin_input_P16p2,origin_input_P18p2,origin_input_P27p4,origin_input_H2p2,origin_input_H8p2,origin_input_H10p1,origin_input_H13p1,origin_input_H18pA,origin_input_H40p4,origin_input_target,scaled_cf_P1,scaled_cf_P5p1,scaled_cf_P6p2,scaled_cf_P11p4,scaled_cf_P14p9,scaled_cf_P15p1,scaled_cf_P15p3,scaled_cf_P16p2,scaled_cf_P18p2,scaled_cf_P27p4,scaled_cf_H2p2,scaled_cf_H8p2,scaled_cf_H10p1,scaled_cf_H13p1,scaled_cf_H18pA,scaled_cf_H40p4,scaled_cf_target,origin_cf_P1,origin_cf_P5p1,origin_cf_P6p2,origin_cf_P11p4,origin_cf_P14p9,origin_cf_P15p1,origin_cf_P15p3,origin_cf_P16p2,origin_cf_P18p2,origin_cf_P27p4,origin_cf_H2p2,origin_cf_H8p2,origin_cf_H10p1,origin_cf_H13p1,origin_cf_H18pA,origin_cf_H40p4,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,7.884978719150608e-05,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,N,581.3822976970348,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,N,0.26036787033081055,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,8.169227366640845e-05,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,N,602.196575458696,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,N,0.29405999183654785,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,9.46813080315741e-05,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.995425194486127,0.341486,0.023861,0.6,N,697.3095589396833,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.9954400946276858,0.341486,0.023861,0.6,N,0.28152894973754883,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,7.242375786007115e-05,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,N,534.3273123558427,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,N,0.27901792526245117,Y,1.0,Y
0,0.0003497410741598566,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,1.0,2565.0,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,1.0,6.894067320787836e-05,0.3358780387689802,0.009357,0.22977924903671884,0.31709634812266296,0.7849751921570143,0.017860121361903264,0.5032774140697736,0.024388024388024385,0.10329330967251273,0.035849200058741856,0.010319,0.9952946747556791,0.341486,0.023861,0.6,N,508.8222160050818,0.436647,0.009357,0.197271,0.15917,0.810916,0.015205,0.631332,0.0018759999999999998,0.040338,0.03442,0.010319,0.99531,0.341486,0.023861,0.6,N,0.28131103515625,Y,1.0,Y
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.08541378301611512,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,N,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.03335570512967026,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,N,0.2681291103363037,Y,1.0,Y
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.08533487661994756,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,N,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.0333248906827453,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,N,0.27661705017089844,Y,1.0,Y
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.006912063540619674,0.40503372748595295,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.08604734659287937,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,N,50618.0,0.4785981547338013,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.03360312374410466,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,N,0.2331399917602539,Y,1.0,Y
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.08539989603216942,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,N,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.03335028199858677,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,N,0.25766992568969727,Y,1.0,Y
0,0.006912063540619674,0.4062484030338647,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.0875347934415483,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,1.0,50618.0,0.479335,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.034184,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,1.0,0.006912063540619674,0.4049905010804049,0.02187,0.17332188733221202,0.19109253507742635,0.8681914894826801,0.019516337811773938,0.6905110610198586,0.06338806338806338,0.08606855646360972,0.17513719453450718,0.018297,0.8935392573612254,0.353081,0.136044,0.542948,N,50618.0,0.4785719327748942,0.02187,0.148801,0.095921,0.8840930000000001,0.016615,0.770297,0.004876,0.03361140660161241,0.168155,0.018297,0.893886,0.353081,0.136044,0.542948,N,0.2642030715942383,Y,1.0,Y
