,scaled_input_MedInc,scaled_input_HouseAge,scaled_input_AveRooms,scaled_input_AveBedrms,scaled_input_Population,scaled_input_AveOccup,scaled_input_Latitude,scaled_input_Longitude,scaled_input_target,origin_input_MedInc,origin_input_HouseAge,origin_input_AveRooms,origin_input_AveBedrms,origin_input_Population,origin_input_AveOccup,origin_input_Latitude,origin_input_Longitude,origin_input_target,scaled_cf_MedInc,scaled_cf_HouseAge,scaled_cf_AveRooms,scaled_cf_AveBedrms,scaled_cf_Population,scaled_cf_AveOccup,scaled_cf_Latitude,scaled_cf_Longitude,scaled_cf_target,origin_cf_MedInc,origin_cf_HouseAge,origin_cf_AveRooms,origin_cf_AveBedrms,origin_cf_Population,origin_cf_AveOccup,origin_cf_Latitude,origin_cf_Longitude,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,1.0,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,1.0,0.22947959338491886,0.6,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.45811038,N,3.8274000000000004,31.6,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-119.75057178479999,N,0.05289292335510254,Y,1.0,Y
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,1.0,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,1.0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.927207933,0.002074261886166336,0.55047821466525,0.6887966,N,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,26487.204150614005,3.269870609981516,37.720000000000006,-117.434482136,N,0.012651920318603516,Y,1.0,Y
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,1.0,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,1.0,0.22947959338491886,0.8,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.51768325,N,3.8274000000000004,41.800000000000004,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-119.15246017,N,0.011589288711547852,Y,1.0,Y
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,1.0,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,1.0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.50839017,N,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-119.24576269319999,N,0.011189937591552734,Y,1.0,Y
0,0.22947959338491886,0.9999999999999999,0.03414003934110735,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.19023904382470036,1.0,3.8274000000000004,52.0,5.341959334565619,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-122.44,1.0,0.22947959338491886,0.9999999999999999,0.788051882,0.021406705486107562,0.06166398207157364,0.002074261886166336,0.55047821466525,0.46237603,N,3.8274000000000004,52.0,104.62248347629745,1.055452865064695,1769.0,3.269870609981516,37.720000000000006,-119.7077446588,N,0.011299848556518555,Y,1.0,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,1.0,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,1.0,0.33999531040951164,0.49019607843137253,0.56535681,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.0351711,N,5.4299,26.0,75.29639755892309,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-123.996882156,N,0.011074066162109375,Y,1.0,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,1.0,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,1.0,0.33999531040951164,0.49019607843137253,0.920732955,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.84485784,0.2370517928286855,N,5.4299,26.0,122.09487975100001,0.9532019704433498,1272.9999999999998,3.1354679802955663,40.4901122744,-121.96999999999998,N,0.011178970336914062,Y,1.0,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,1.0,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,1.0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.87518745,N,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-115.563118002,N,0.010625123977661133,Y,1.0,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,1.0,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,1.0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.741987201,0.04429581903494642,0.0019661030318289642,0.96799987,0.2370517928286855,N,5.4299,26.0,6.172413793103448,25.363034913733337,1272.9999999999998,3.1354679802955663,41.6488787767,-121.96999999999998,N,0.010424137115478516,Y,1.0,Y
0,0.33999531040951164,0.49019607843137253,0.04044630591748792,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,1.0,5.4299,26.0,6.172413793103448,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,1.0,0.33999531040951164,0.49019607843137253,0.685852398,0.018375552483498512,0.04429581903494642,0.0019661030318289642,0.5302869287991498,0.2370517928286855,N,5.4299,26.0,91.16412168329231,0.9532019704433498,1272.9999999999998,3.1354679802955663,37.53,-121.96999999999998,N,0.010284185409545898,Y,1.0,Y
